,gene_name,DNase,H3K4me1,H3K4me3,H3K27ac,H3K27me3,H3K36me3,gene_exp
288,ZYX,79.92262198939079,3.95125,17.9235964332893,22.17278,0.0001,10.334250705316148,1.05717815316359
289,H4C5,134.28656386939474,4.03667,11.247391017173053,28.71977,0.0001,0.0001,0.480535524165267
290,NOP16,199.3585549075813,0.0001,11.05308784676354,35.43484,0.0001,11.47983625601593,78.1350762292723
291,ADGRV1,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
292,ITGB1BP1,0.0001,0.0001,0.0001,0.0001,0.0001,5.7340404934447085,0.0
293,GLYCTK,141.69982867121345,5.73753,16.05429326287979,63.07781,0.0001,8.765876528184986,0.0
294,CYP2C8,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
295,CTDSPL,21.440199663931995,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
296,BCL7B,53.56434713847978,5.50178,16.45217965653897,32.49999,0.0001,11.56542844498534,12.59003073313
297,FAM234A,88.98327896939145,0.0001,12.949256935270803,16.06676,0.0001,0.0001,0.0
298,CYP4V2,39.56151362393332,4.65196,11.715769484808456,14.37554,0.0001,0.0001,4.03649840298824
299,CGREF1,0.0001,0.0001,0.0001,0.0001,80.54921514312097,0.0001,0.0
300,SFTPA2,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
301,CBLL1,100.515024216665,5.56303,15.31733817701453,66.16386,0.0001,8.612726116059081,71.35952533854208
302,EIF4A3,0.0001,0.0001,0.0001,0.0001,0.0001,9.0828124135642,0.0
303,COLQ,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
304,DTYMK,65.91978847484431,3.21246,15.167173051519155,21.44958,0.0001,8.950102339990043,0.480535524165267
305,POU3F2,0.0001,2.60745,8.869319682959048,0.0001,65.6842105263158,0.0001,0.0
306,ARHGEF3,0.0001,0.0001,0.0001,0.0001,0.0001,11.17667478010732,0.0
307,DGKZ,0.0001,4.99014,15.742519815059444,10.57261,0.0001,8.680408806771036,0.0
308,IFNA6,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
309,TWF2,74.98044545484497,6.70619,14.680845442536327,18.78946,0.0001,13.68483431985396,275.442962451531
310,DDX46,0.0001,0.0001,0.0001,0.0001,0.0001,7.803161475908614,0.0
311,DRAP1,80.74631807848176,3.84923,20.857348084544256,22.4766,0.0001,0.0001,4.51703392715351
312,ARMC9,63.448700207571406,2.91756,16.538507265521798,14.69322,0.0001,8.241785141339824,8.553532330141751
313,ZC2HC1A,36.26672926756944,7.53659,15.211344121532363,22.93444,0.0001,0.0001,37.0973424655586
314,ADAMTS18,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
315,DEFB107B,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
316,GFM1,80.74631807848176,0.0001,10.120525099075296,12.2186,0.0001,8.108867621839908,0.0
317,OC90,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
318,UGT2B28,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
319,IDNK,30.500856643932654,3.27566,18.56889035667107,22.17278,0.0001,0.0001,0.0
320,MAP1LC3B2,0.0001,6.3271,0.0001,0.0001,0.0001,0.0001,0.0
321,SRPK2,21.440199663931995,4.12738,0.0001,4.42567,0.0001,11.712272500968082,0.0
322,FAM91A1,60.153915851207536,0.0001,15.173315719947158,16.52873,0.0001,9.360236764949937,197.596207536758
323,STXBP5L,7.437366149385523,0.0001,0.0001,0.0001,50.94404432132964,0.0001,0.0
324,CYBC1,81.57001416757272,5.1516,16.03178665785997,35.74008,0.0001,8.436355589976213,150.263458406479
325,XPO5,0.0001,0.0001,0.0001,0.0001,0.0001,9.581291143441945,0.0
326,DYRK4,0.0001,0.0001,0.0001,0.0001,0.0001,5.723903302539139,0.0
327,DUSP19,66.74348456393528,0.0001,12.362896301188904,0.0001,0.0001,0.0001,0.0
328,TEX26,0.0001,0.0001,0.0001,0.0001,39.31329639889197,0.0001,0.0
329,PAK1,0.0001,4.86395,0.0001,5.28235,0.0001,9.612297394479173,0.480535524165267
330,TREML4,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
331,TIMM23B,43.67999406938816,0.0001,15.88665785997358,6.8526,0.0001,0.0001,73.2336138827866
332,SEC24A,85.68849461302757,5.38391,21.843692206076614,43.60319,0.0001,11.312164629086684,118.500060259155
333,DUSP22,152.40787782939606,5.34963,11.651304491413477,0.0001,0.0001,9.958884217513967,382.314063025886
334,FAM13C,0.0001,0.0001,0.0001,0.0001,44.93896583564174,0.0001,0.0
335,USF3,0.0001,0.0001,0.0001,0.0001,0.0001,6.815884826022017,0.0
336,TBC1D5,159.82114263121477,4.46529,19.815406208718628,24.14131,0.0001,8.068761409525917,159.297526260786
337,LGALS1,0.0001,5.70302,13.98741743725231,16.81578,0.0001,5.1408696133207945,0.0
338,DHX35,0.0001,0.0001,0.0001,0.0001,0.0001,7.78037008353156,0.0
339,TAC4,0.0001,0.0001,6.313936591809775,0.0001,0.0001,0.0001,0.0
340,ATG16L1,142.52352476030444,3.92496,17.802856671070014,28.10915,0.0001,10.079880511146762,68.09188377421829
341,ADAMTS16,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
342,PFDN1,0.0001,3.94966,0.0001,0.0001,0.0001,9.756292526414782,0.0
343,MLYCD,27.20607228756878,5.088,12.412615587846762,6.452,0.0001,0.0001,9.41849627363922
344,MAP4K3,56.035435405752686,0.0001,9.363243064729197,11.35112,0.0001,0.0001,0.480535524165267
345,REG3A,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
346,FBXO9,0.0001,0.0001,0.0001,0.0001,0.0001,6.487290479614981,0.0
347,TAX1BP1,74.15674936575401,0.0001,24.35511889035667,30.96325,0.0001,9.55766996736184,0.0
348,SPATS2L,18.969111396659088,0.0001,10.420673712021136,9.9931,0.0001,6.487290479614981,0.0
349,CTNNAL1,36.26672926756944,4.66314,9.691512549537649,7.33692,0.0001,0.0001,6.63139023348068
350,SNX30,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
351,C17orf113,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
352,RPS20,122.75481862212118,0.0001,16.469336195508586,23.828,0.0001,7.414241854289982,104.18010163903
353,KHDRBS2,18.14541530756812,0.0001,8.553797886393658,0.0001,0.0001,0.0001,3.07542735465771
354,HAGHL,0.0001,4.12761,12.458355350066052,11.4883,0.0001,7.414241854289982,0.480535524165267
355,CNBP,97.22023986030112,0.0001,15.408751651254954,35.94621,0.0001,12.342949604469768,450.261786142855
356,HECTD4,0.0001,0.0001,0.0001,0.0001,0.0001,10.7513968025668,0.0
357,OR52N2,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
358,NTN1,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.480535524165267
359,GMCL2,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
360,RPL34,216.65617277849165,0.0001,5.779557463672391,29.80213,0.0001,0.0001,134.598000318691
361,DNAJA2,43.67999406938816,6.08192,12.504408850726552,42.44896,0.0001,9.495076616695249,20.7591346439395
362,CAMK2G,92.27806332575533,2.74288,0.0001,5.21702,0.0001,8.289884936659845,0.0
363,LSM5,70.03826892029916,0.0001,12.730812417437251,20.43688,0.0001,0.0001,0.0
364,ETF1,164.7633191657606,4.56793,19.17407529722589,62.96663,0.0001,10.873540963655474,0.0
365,KRT39,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
366,COLEC12,0.0001,0.0001,0.0001,0.0001,37.93139427516159,0.0001,0.0
367,HTR2A,0.0001,0.0001,10.345062747688242,0.0001,34.19196675900277,0.0001,0.0
368,NR3C1,133.46286778030378,5.77813,11.099389035667109,21.69947,0.0001,10.434917298224264,6.63139023348068
369,BATF2,15.674327040295212,4.46809,6.790719947159842,0.0001,0.0001,0.0001,0.480535524165267
370,COMMD3,51.09325887120688,4.06623,15.872556142668428,21.67838,0.0001,0.0001,806.338609549317
371,ZCCHC3,76.62783763302691,3.63613,6.511591809775429,21.98141,0.0001,0.0001,0.0
372,LYG1,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
373,PAPPA,0.0001,0.0001,0.0001,0.0001,49.81911357340721,0.0001,0.0
374,CD59,0.0001,3.68312,4.470690224570673,9.48617,0.0001,8.5739198982132,0.480535524165267
375,RABGEF1,112.04676946393856,4.80916,15.220459048877148,19.23398,0.0001,6.925914145046191,6.63139023348068
376,STH,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
377,SEC63,82.3937102566637,4.00934,13.7554821664465,20.64522,0.0001,7.364537810477403,19.029206756944603
378,OR8G5,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
379,ARSA,81.57001416757272,10.42342,9.47415785997358,34.75812,0.0001,0.0001,0.0
380,CAPN1,37.91412144575138,4.00934,22.35429326287979,26.6821,0.0001,10.010386126016485,1.63382078216191
381,RASGEF1B,25.55868010938684,5.04513,8.558685601056805,0.0001,62.71117266851339,0.0001,2.1143563063271698
382,GAB1,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
383,GLT6D1,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
384,ST20,0.0001,3.60107,0.0001,0.0001,0.0001,3.838358134646236,0.0
385,MPHOSPH9,201.00594708576324,4.83693,17.72843461030383,22.97867,0.0001,7.803161475908614,0.480535524165267
386,SUMO1,102.98611248393792,0.0001,15.94116578599736,14.06475,0.0001,5.610029319024174,1896.96203519481
387,GVQW3,100.515024216665,3.7848,9.277476882430648,0.0001,0.0001,0.0001,8.16910391080953
388,CLSTN2,9.90845441665843,0.0001,0.0001,0.0001,44.87322253000924,0.0001,0.0
389,SGMS1,0.0001,3.67257,0.0001,0.0001,0.0001,6.900329147535543,0.0
390,NDUFAF4,88.98327896939145,0.0001,11.10716644649934,13.20354,0.0001,5.345286828566688,0.0
391,CD302,0.0001,0.0001,13.562054161162482,0.0001,0.0001,0.0001,0.0
392,ADH1A,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
393,TRABD,0.0001,4.78172,14.547935931307794,20.64522,0.0001,9.505296785971124,98.7981037683788
394,EIF3E,130.1680834239399,0.0001,0.0001,30.36029,0.0001,7.364537810477403,273.809141669369
395,IFIT5,39.56151362393332,0.0001,8.073348745046236,36.10616,0.0001,3.838358134646236,45.3144999287846
396,MTMR12,165.58701525485156,3.53777,11.319848084544256,15.60891,0.0001,9.430104552746585,65.1606170768101
397,JCAD,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
398,PF4V1,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
399,C15orf62,0.0001,7.99765,0.0001,10.45541,0.0001,0.0001,0.0
400,WEE1,0.0001,3.88921,0.0001,0.0001,0.0001,6.487290479614981,0.0
401,PELI3,50.26956278211591,5.30666,12.412615587846762,3.84927,0.0001,0.0001,0.480535524165267
402,PPP1R11,211.71399624394584,0.0001,10.120525099075296,30.71782,0.0001,0.0001,1.05717815316359
403,ISL1,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
404,UROS,77.45153372211789,5.44358,16.2427179656539,34.82438,0.0001,8.514230790507275,51.2250868760174
405,UNC5A,0.0001,0.0001,0.0001,0.0001,46.78550323176362,0.0001,0.0
406,ZNF514,39.56151362393332,3.14617,13.647572655217964,4.68516,0.0001,0.0001,0.0
407,MARCHF1,0.0001,0.0001,0.0001,0.0001,29.825854108956605,0.0001,0.0
408,TPI1,61.80130802938947,6.39203,24.16616578599736,28.83608,0.0001,10.29435193892792,18.068135708614
409,LAMB2,134.28656386939474,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
410,CH25H,0.0001,3.66118,9.095128797886394,0.0001,50.28744228993537,0.0001,0.0
411,LRP2BP,94.74915159302824,3.33103,11.875198150594452,33.92274,0.0001,0.0001,0.480535524165267
412,THEMIS,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
413,C1QTNF5,0.0001,0.0001,0.0001,0.0001,58.26020313942752,0.0001,0.0
414,SPATS2,105.45720075121083,0.0001,13.988854029062088,22.0047,0.0001,7.831387951540631,52.5705863436802
415,EXOSC8,44.50369015847913,0.0001,19.759180977542933,33.29823,0.0001,6.925914145046191,62.3735110366516
416,NDST1,0.0001,3.63613,0.0001,11.84252,0.0001,10.787907285500912,8.553532330141751
417,ZDHHC7,0.0001,0.0001,0.0001,0.0001,0.0001,13.943920451402336,0.0
418,OR2AG1,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
419,TBXT,0.0001,0.0001,9.153252972258915,8.13042,39.31329639889197,0.0001,1.05717815316359
420,QRFPR,0.0001,0.0001,0.0001,0.0001,47.84616805170822,0.0001,0.0
421,DENR,115.34155382030244,3.02093,15.118593130779391,16.5246,0.0001,8.73043093433645,329.935690891872
422,PHLDB2,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
423,USP17L5,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
424,SKIL,38.73781753484234,6.08092,4.0721268163804485,0.0001,0.0001,0.0001,0.0
425,SERPINB4,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
426,NEDD9,55.21173931666172,3.58365,10.799190885072656,21.75094,0.0001,8.108867621839908,305.236164949777
427,NCK2,28.02976837665975,6.70214,8.084280052840159,0.0001,0.0001,8.950102339990043,5.86253339481625
428,IL1R2,79.09892590029982,3.50612,0.0001,7.9641,0.0001,0.0001,0.0
429,COX18,157.3500543639419,4.00691,11.463936591809777,32.54921,0.0001,0.0001,68.09188377421829
430,SLC22A14,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
431,CLDN24,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
432,POLA2,51.91695496029785,7.07881,0.0001,6.43794,0.0001,9.428168390772806,1.05717815316359
433,LRRCC1,33.795641000296534,3.70975,18.881456406869223,6.74318,0.0001,0.0001,9.80292469297144
434,PXMP2,73.33305327666304,0.0001,0.0001,15.22726,0.0001,7.414241854289982,0.0
435,NR1D1,143.3472208493954,8.60132,15.23849075297226,21.44936,0.0001,6.794863638878132,17.2992788699496
436,C6orf118,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
437,THOC3,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
438,IFITM3,149.93678956212315,14.01013,6.298001981505943,57.62397,0.0001,0.0001,0.0
439,VCL,79.92262198939079,4.8725,0.0001,0.0001,0.0001,8.924531172207779,0.0
440,PTK7,0.0001,4.3546,5.539134742404227,0.0001,42.13647276084949,0.0001,9.80292469297144
441,TRPM1,0.0001,0.0001,0.0001,0.0001,0.0001,6.487290479614981,0.0
442,DYNC1I2,110.39937728575664,0.0001,13.082826948480845,13.77753,0.0001,5.171405653592965,64.5839744478118
443,FERMT3,0.0001,0.0001,0.0001,0.0001,0.0001,8.248534048791281,1.05717815316359
444,CCN2,0.0001,0.0001,0.0001,0.0001,26.637580794090493,0.0001,0.0
445,COX11,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
446,RSL1D1,0.0001,0.0001,6.025792602377807,0.0001,0.0001,8.437365160148255,12.59003073313
447,VIT,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.480535524165267
448,PODXL2,0.0001,2.91756,7.366413474240423,0.0001,53.79224376731303,0.0001,0.0
449,PRUNE2,0.0001,5.39428,4.397803830911493,0.0001,0.0001,0.0001,0.0
450,ZBBX,32.97194491120556,0.0001,6.289498018494055,0.0001,0.0001,0.0001,0.0
451,ATXN7,33.795641000296534,6.42619,11.3512714663144,16.79751,0.0001,11.312164629086684,0.0
452,HECW1,0.0001,0.0001,7.883586525759577,0.0001,31.15512465373961,0.0001,0.480535524165267
453,UCP3,0.0001,6.91249,0.0001,7.82553,0.0001,0.0001,0.0
454,HLA-E,300.6731738657705,5.08666,17.942321664464995,30.55116,0.0001,0.0001,1420.1746881180302
455,SNX19,0.0001,0.0001,0.0001,0.0001,0.0001,5.916800354041047,0.0
456,MAK,28.85346446575072,3.86289,8.171482826948482,10.09369,0.0001,5.745671295015766,1.63382078216191
457,PTPRR,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
458,EVPLL,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
459,MOB4,89.80697505848242,4.2313,19.50287318361955,29.98437,0.0001,6.5799496597886815,129.840698629455
460,RTN4IP1,0.0001,0.0001,0.0001,0.0001,0.0001,5.368728218177796,0.0
461,STRIP2,52.74065104938881,0.0001,16.662384412153237,5.03441,0.0001,0.0001,14.3199586201249
462,NPY,0.0001,3.8367,5.9611129458388366,0.0001,63.08402585410896,0.0001,0.0
463,RANBP9,38.73781753484234,2.81419,7.297291941875826,19.56892,0.0001,7.364537810477403,2.1143563063271698
464,VPREB3,40.38520971302428,7.05231,9.955184940554824,18.35599,0.0001,0.0001,4.51703392715351
465,SCRN1,39.56151362393332,3.13591,16.440835535006606,20.0029,0.0001,8.63583559218897,0.480535524165267
466,VPS41,31.324552733023623,0.0001,12.59607001321004,8.62161,0.0001,6.25327764562704,369.43571097825696
467,TAS2R13,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
468,RCE1,90.63067114757338,5.56324,15.82465323645971,41.52072,0.0001,0.0001,0.480535524165267
469,TCEA2,113.69416164212052,9.02794,10.98693857331572,6.90984,0.0001,6.815884826022017,0.0
470,KCTD18,97.22023986030112,0.0001,14.231935270805812,15.36386,0.0001,5.745671295015766,3.07542735465771
471,SCN3B,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
472,MATR3,0.0001,0.0001,0.0001,0.0001,0.0001,9.119032472202246,0.480535524165267
473,FAM241B,12.379542683931335,0.0001,0.0001,0.0001,0.0001,0.0001,1.05717815316359
474,FJX1,0.0001,2.71082,11.543725231175694,4.94315,0.0001,0.0001,0.480535524165267
475,NPAT,0.0001,2.65333,0.0001,5.94216,0.0001,14.194667256735078,0.0
476,SLC39A7,157.3500543639419,5.50178,15.814415455746367,42.64314,0.0001,0.0001,0.0
477,RNF170,67.56718065302626,4.59563,17.909296565389695,15.56485,0.0001,0.0001,75.1557559794477
478,CEP97,70.86196500939013,0.0001,0.0001,11.19107,0.0001,9.119032472202246,0.480535524165267
479,MSGN1,50.26956278211591,5.33153,3.0036327608982827,0.0001,0.0001,0.0001,0.0
480,DCUN1D2,0.0001,4.08643,0.0001,0.0001,0.0001,7.123361177186481,0.480535524165267
481,FBXL8,89.80697505848242,7.38509,15.724422060766182,0.0001,0.0001,0.0001,0.0
482,DEFB113,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
483,DUSP4,74.15674936575401,3.22966,8.60653896961691,5.21702,0.0001,10.010386126016485,12.59003073313
484,STARD4,74.15674936575401,0.0001,0.0001,33.15325,0.0001,6.122807988051115,611.817829367217
485,MYT1L,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
486,CAV2,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
487,ATOX1,65.91978847484431,5.90829,20.5710535006605,19.3147,0.0001,7.78037008353156,200.767741996248
488,CSE1L,0.0001,0.0001,0.0001,0.0001,0.0001,9.55766996736184,0.0
489,PRSS23,0.0001,0.0001,0.0001,0.0001,35.672668513388736,0.0001,0.0
490,ITGAL,0.0001,5.24114,16.02732826948481,0.0001,0.0001,13.50922442883222,2.1143563063271698
491,CRIM1,14.026934862113276,3.78623,6.289498018494055,0.0001,33.41385041551247,0.0001,0.0
492,LALBA,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
493,TFPI,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
494,SPATA31D4,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
495,RESF1,65.91978847484431,4.21917,11.635089167767504,13.29861,0.0001,6.892874923936494,62.9021001132334
496,IQCF1,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
497,SFSWAP,28.02976837665975,5.39428,15.850809114927344,42.14992,0.0001,11.312164629086684,3.5559628788229705
498,FAM149B1,0.0001,0.0001,0.0001,0.0001,0.0001,6.487290479614981,0.0
499,JADE2,45.3273862475701,4.92791,13.089085204755614,31.17567,0.0001,13.985423466283123,1.05717815316359
500,KRTAP9-3,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
501,PEMT,0.0001,0.0001,0.0001,0.0001,0.0001,4.495353211262931,0.0
502,CCN6,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
503,USP17L10,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
504,OR12D2,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
505,AK1,32.1482488221146,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
506,PLLP,0.0001,3.91118,14.67400924702774,0.0001,34.06038781163435,0.0001,1.05717815316359
507,PRNP,17.321719218477153,0.0001,9.856208718626156,0.0001,0.0001,0.0001,0.0
508,LINGO1,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
509,CLIP1,0.0001,6.70214,0.0001,14.04437,0.0001,7.831387951540631,0.0
510,TRHR,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
511,FBXL18,87.3358867912095,3.66407,16.949075297225892,19.72952,0.0001,9.55766996736184,14.8004941442902
512,SEMA4B,0.0001,10.87803,6.664382430647293,11.02681,0.0001,8.310214637384522,0.0
513,DSCC1,24.734984020295872,0.0001,9.31131109643329,4.14169,0.0001,5.359918681197102,4.90146234648572
514,SFMBT1,21.440199663931995,6.20292,15.684081902245708,16.79751,0.0001,6.122807988051115,4.90146234648572
515,PPP1R3A,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
516,ASAH2,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
517,GPR151,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
518,CD300LG,30.500856643932654,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
519,CTSC,56.85913149484366,0.0001,0.0001,26.59721,0.0001,8.665680146041932,2328.57904300005
520,PFKL,74.98044545484497,5.87182,14.980779392338176,30.37934,0.0001,10.334250705316148,259.585290154077
521,ESF1,135.9339560475767,4.51054,17.173563408190226,14.29387,0.0001,6.925914145046191,3.07542735465771
522,NEK5,9.084758327567462,0.0001,8.771730515191546,0.0001,31.15512465373961,0.0001,0.0
523,UBAP1,135.9339560475767,0.0001,13.7554821664465,18.81383,0.0001,8.680408806771036,161.700203881612
524,UBL3,75.80414154393594,0.0001,12.239696169088509,7.80446,0.0001,0.0001,9.03406785430701
525,RPS21,83.21740634575467,3.64684,36.69458388375165,22.93444,0.0001,0.0001,5.86253339481625
526,FOXE1,0.0001,0.0001,0.0001,0.0001,47.36768236380425,0.0001,0.0
527,DSG3,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
528,BTAF1,0.0001,0.0001,0.0001,0.0001,0.0001,9.917104608065497,1.05717815316359
529,AARS2,46.97477842575204,4.37259,11.972853368560106,8.57456,0.0001,9.505296785971124,0.0
530,RIMKLB,0.0001,0.0001,12.671680977542932,0.0001,41.30517082179132,0.0001,0.0
531,MSRB2,53.56434713847978,4.34215,14.440075957727874,10.02143,0.0001,0.0001,0.0
532,IRX6,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
533,HES6,41.20890580211525,0.0001,11.424702774108322,0.0001,0.0001,0.0001,4.03649840298824
534,NR4A2,126.04960297848504,4.38244,15.583157199471598,55.4415,0.0001,0.0001,0.0
535,CLDN25,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
536,GOLIM4,28.02976837665975,0.0001,0.0001,0.0001,0.0001,7.364537810477403,0.0
537,GALNT14,14.026934862113276,3.91314,5.178203434610304,0.0001,31.15512465373961,5.898351496376611,2.59489183049244
538,NLRC5,38.73781753484234,8.23525,5.658388375165125,14.20727,0.0001,9.094374066493334,0.0
539,HBZ,0.0001,0.0001,0.0001,0.0001,29.199630655586333,0.0001,0.0
540,TUBG2,0.0001,5.61676,10.8778071334214,7.21863,0.0001,0.0001,0.480535524165267
541,HADHB,60.9776119402985,4.68644,16.645392998678997,36.66982,0.0001,6.137854732533054,528.8293443438761
542,RCL1,0.0001,2.95153,0.0001,0.0001,0.0001,9.996293632793051,0.0
543,CHCHD6,0.0001,0.0001,0.0001,0.0001,0.0001,6.209160812081652,0.0
544,TPST2,61.80130802938947,7.44508,13.455713342140026,19.18846,0.0001,7.803161475908614,57.4720486901659
545,GLI2,0.0001,0.0001,0.0001,0.0001,41.90018467220684,0.0001,0.0
546,INHBC,0.0001,3.91118,0.0001,0.0001,0.0001,0.0001,0.0
547,ALKBH2,84.04110243484563,5.5937,12.396086525759578,10.10071,0.0001,9.362172926923716,45.7469819005334
548,KAT8,130.99177951303088,4.22128,13.544980184940554,11.75734,0.0001,6.352768711622504,0.0
549,OTOR,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
550,TYMP,95.5728476821192,5.79503,13.587202774108322,0.0001,0.0001,0.0001,113.214169493337
551,PAG1,0.0001,0.0001,0.0001,0.0001,0.0001,7.700406594014495,0.0
552,PDE7A,47.798474514843,3.59453,0.0001,0.0001,0.0001,9.75136914311003,4.03649840298824
553,DUSP6,0.0001,3.82103,8.42135072655218,0.0001,51.48393351800554,0.0001,0.0
554,MAP6D1,0.0001,4.68644,8.382975561426685,0.0001,0.0001,0.0001,0.0
555,OR10A7,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
556,NOL4L,40.38520971302428,4.8725,10.57290290620872,0.0001,0.0001,6.122807988051115,0.0
557,HTR1F,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
558,GIP,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
559,PNISR,136.75765213666764,4.32233,14.980911492734478,30.69675,0.0001,7.364537810477403,468.618243165968
560,MTHFD2,92.27806332575533,2.91756,5.030168428005283,26.07858,0.0001,8.680408806771036,279.33530019726896
